timestamp,time_seconds,power,power_smooth,power_avg_30s,power_avg_60s,power_std_30s,power_std_60s,power_min_30s,power_max_30s,power_range_30s,power_derivative,time_in_range,power_oscillation,phase
12:55.8,754.095142,115.2,63.47214776,60.09365806,50.75622753,4.777905958,11.65616555,56.71516836,63.47214776,6.756979405,6.364628964,3,0.518106973,RINSE
12:55.8,754.100338,115.2,69.44442628,66.45828702,58.82358614,4.223038642,10.19915512,63.47214776,69.44442628,5.972278522,5.874190912,3,0.404290613,RINSE
12:56.8,755.04767,101.6,75.22052958,72.33247793,66.213068,4.084321813,7.943525287,69.44442628,75.22052958,5.776103302,5.095750245,4,0.279482004,RINSE
12:57.8,756.059721,77.8,79.63592677,77.42822818,71.9432576,3.122157294,7.021906924,75.22052958,79.63592677,4.415397189,3.596011769,4,0.224673991,RINSE
12:57.8,756.06639,77.8,82.41255312,81.02423995,76.67835894,1.96337132,5.659306157,79.63592677,82.41255312,2.776626348,1.984439359,5,0.169123686,RINSE
12:58.8,757.046773,105.1,83.60480549,83.00867931,80.21845374,0.843049736,3.723798858,82.41255312,83.60480549,1.19225237,-0.101062439,5,0.104518043,RINSE
12:59.8,758.064252,72.4,82.21042824,82.90761687,81.96592841,0.985973607,1.670736317,82.21042824,83.60480549,1.394377247,-2.415135665,5,0.048421079,RINSE
12:59.8,758.107324,72.4,78.77453416,80.4924812,81.75058025,2.429544006,2.077231317,78.77453416,82.21042824,3.435894083,-6.046567506,5,0.059085468,RINSE
13:00.0,758.292993,72.4,70.11729323,74.4459137,78.67676528,6.121593767,6.056579749,70.11729323,78.77453416,8.657240928,-7.424926447,5,0.171429418,RINSE
13:01.8,760.093895,53.7,63.92468127,67.02098725,73.75673423,4.378837913,8.297751801,63.92468127,70.11729323,6.192611965,-7.892873488,5,0.247919691,RINSE
13:01.8,760.100235,53.7,54.33154626,59.12811376,66.78701373,6.783370819,10.29762149,54.33154626,63.92468127,9.593135011,-6.567227852,3,0.365984136,RINSE
13:02.5,760.798621,53.7,50.79022556,52.56088591,59.79093658,2.504091876,8.841930942,50.79022556,54.33154626,3.541320693,-3.235828702,4,0.323244098,RINSE
13:02.8,761.044314,37.3,47.85988885,49.32505721,54.22658549,2.07206096,6.985877996,47.85988885,50.79022556,2.930336711,-2.95658712,4,0.296253064,RINSE
13:03.8,762.07177,34.4,44.87705132,46.36847009,49.464678,2.109184644,4.04413772,44.87705132,47.85988885,2.982837529,-3.634324943,5,0.191136284,RINSE
13:03.8,762.076783,34.4,40.59123897,42.73414515,46.02960118,3.030526981,4.355749159,40.59123897,44.87705132,4.285812357,-4.099803857,5,0.221574511,RINSE
13:04.8,763.049068,31.5,36.67744361,38.63434129,42.50140569,2.767471238,4.896403619,36.67744361,40.59123897,3.913795358,-2.889310232,5,0.26310765,RINSE
13:05.8,764.059742,34,34.8126185,35.74503106,39.2395881,1.318630478,4.46357838,34.8126185,36.67744361,1.864825106,-2.830467473,5,0.256486703,RINSE
13:05.8,764.06628,34,31.01650866,32.91456358,35.77445244,2.68425501,3.982460672,31.01650866,34.8126185,3.79610984,-2.8414678,5,0.267641554,RINSE
13:06.8,765.047004,90.1,29.1296829,30.07309578,32.90906342,1.33418729,3.449139593,29.1296829,31.01650866,1.88682576,-1.104543969,5,0.229352029,RINSE
13:07.8,766.109197,17.3,28.80742073,28.96855181,30.9415577,0.227873771,2.758511694,28.80742073,29.1296829,0.322262177,-0.242595619,5,0.194081941,RINSE
13:07.9,766.114187,17.3,28.64449166,28.72595619,29.39952599,0.115208244,1.096678886,28.64449166,28.80742073,0.162929062,0.642317751,5,0.080682148,RINSE
13:08.8,767.04492,22.6,30.09205623,29.36827395,29.16841288,1.023582719,0.64792639,28.64449166,30.09205623,1.447564564,2.086335404,5,0.049627812,RINSE
13:09.8,768.057769,25.6,32.81716247,31.45460935,30.09028277,1.926941104,1.929760175,30.09205623,32.81716247,2.725106244,2.633638444,5,0.1386717,RINSE
13:09.8,768.06405,25.6,35.35933312,34.08824779,31.72826087,1.797586101,2.975297772,32.81716247,35.35933312,2.542170644,2.92948676,5,0.211635969,RINSE
13:11.8,770.046095,27.6,38.67613599,37.01773455,34.23617195,2.345333806,3.658872992,35.35933312,38.67613599,3.316802877,3.266639425,5,0.250731289,RINSE
13:12.5,770.79976,27.6,41.89261196,40.28437398,37.18631089,2.274391972,3.949521251,38.67613599,41.89261196,3.216475973,3.513533835,5,0.244053498,RINSE
13:12.8,771.043411,44.6,45.70320366,43.79790781,40.40782118,2.694495229,4.424614658,41.89261196,45.70320366,3.810591697,5.22477934,5,0.255986836,RINSE
13:13.8,772.092019,66.7,52.34217064,49.02268715,44.65353057,4.694458574,5.875625279,45.70320366,52.34217064,6.638966983,7.066721151,5,0.306045998,RINSE
13:13.8,772.099265,66.7,59.83664596,56.0894083,49.94365806,5.299394319,7.882995814,52.34217064,59.83664596,7.494475319,9.493265773,4,0.35928553,RINSE
13:14.8,773.045169,73.2,71.32870219,65.58267408,57.30268061,8.126110888,10.98946141,59.83664596,71.32870219,11.49205623,8.695341615,3,0.447195451,RINSE
13:15.8,774.059777,78.6,77.22732919,74.27801569,65.183712,4.170959153,11.19979046,71.32870219,77.22732919,5.898627002,5.35112782,3,0.381769577,RINSE
13:15.8,774.068933,78.6,82.03095783,79.62914351,72.60590879,3.396678383,9.572084513,77.22732919,82.03095783,4.803628637,3.871150703,3,0.305681892,RINSE
13:16.8,775.048539,83.1,84.9696306,83.50029421,78.88915495,2.077955443,5.96560196,82.03095783,84.9696306,2.938672769,1.701928735,4,0.172912592,RINSE
13:17.8,776.056388,88.3,85.4348153,85.20222295,82.41568323,0.328935256,3.772922689,84.9696306,85.4348153,0.465184701,-0.160215757,5,0.099586458,RINSE
13:17.8,776.061411,88.3,84.64919908,85.04200719,84.2711507,0.555514553,1.527893337,84.64919908,85.4348153,0.785616214,-1.221346845,5,0.040391728,RINSE
13:18.8,777.044027,103.7,82.99212161,83.82066035,84.51144165,1.17173072,1.062993651,82.99212161,84.64919908,1.657077476,-2.471085322,5,0.028903704,RINSE
13:19.8,778.043898,107.4,79.70702844,81.34957502,83.19579111,2.322911656,2.538934835,79.70702844,82.99212161,3.285093168,-3.499002942,5,0.068847074,RINSE
13:20.8,779.047415,75.9,75.99411572,77.85057208,80.83561621,2.62542576,3.825692407,75.99411572,79.70702844,3.712912717,-3.366999019,5,0.107070171,RINSE
13:21.8,780.054764,55.4,72.9730304,74.48357306,77.91657404,2.136229918,4.362773573,72.9730304,75.99411572,3.021085322,-2.898676038,5,0.128587418,RINSE
13:21.8,780.065477,55.4,70.19676365,71.58489703,74.71773455,1.963117048,4.082702246,70.19676365,72.9730304,2.776266754,-2.536596927,5,0.127282562,RINSE
13:22.5,780.796805,55.4,67.89983655,69.0483001,71.76593658,1.624172729,3.499695583,67.89983655,70.19676365,2.2969271,-2.590748611,5,0.1127872,RINSE
13:22.8,781.045424,45.5,65.01526643,66.45755149,69.02122426,2.039699093,3.381512147,65.01526643,67.89983655,2.884570121,-3.399182739,5,0.115294447,RINSE
13:23.8,782.044192,50.2,61.10147107,63.05836875,66.05333442,2.767471238,3.923268692,61.10147107,65.01526643,3.913795358,-3.97942138,5,0.137696189,RINSE
13:24.8,783.046526,66.6,57.05642367,59.07894737,62.76824943,2.860280448,4.718240328,57.05642367,61.10147107,4.045047401,-3.813566525,5,0.172753148,RINSE
13:25.8,784.068253,65.8,53.47433802,55.26538084,59.1618748,2.532917053,4.993503324,53.47433802,57.05642367,3.582085649,-3.465037594,5,0.195073741,RINSE
13:26.8,785.043804,58.6,50.12634848,51.80034325,55.43964531,2.367386106,4.717478109,50.12634848,53.47433802,3.347989539,-2.431072246,5,0.197965235,RINSE
13:27.8,786.048814,56.7,48.61219353,49.369271,52.31732592,1.070669235,3.75615551,48.61219353,50.12634848,1.514154953,-0.659022556,5,0.161404082,RINSE
13:32.7,790.91936,57.9,48.80830337,48.71024845,50.25529585,0.138670597,2.248883604,48.61219353,48.80830337,0.19610984,-0.387054593,5,0.096748896,RINSE
13:42.6,800.851028,57.7,47.83808434,48.32319385,48.84623243,0.686048452,0.95066161,47.83808434,48.80830337,0.970219026,-1.50313828,5,0.046846276,RINSE
13:42.8,801.05081,43.8,45.80202681,46.82005557,47.76515201,1.43971009,1.37414504,45.80202681,47.83808434,2.036057535,-2.338672769,5,0.062938698,RINSE
13:43.8,802.053174,29,43.1607388,44.4813828,46.40228833,1.867672658,2.497890829,43.1607388,45.80202681,2.641288003,-2.360640732,5,0.121708749,RINSE
13:43.8,802.095336,29,41.08074534,42.12074207,44.47039882,1.470777482,2.961953124,41.08074534,43.1607388,2.079993462,-2.244655116,5,0.151951388,RINSE
13:44.8,803.040122,34.4,38.67142857,39.87608696,42.17873488,1.703644226,3.033114717,38.67142857,41.08074534,2.40931677,-5.756015038,5,0.169056708,RINSE
13:45.8,804.054501,36.9,29.56871527,34.12007192,38.120407,6.436590305,5.98897888,29.56871527,38.67142857,9.102713305,-9.325138934,5,0.356555038,RINSE
13:45.8,804.059566,36.9,20.0211507,24.79493298,32.33550997,6.751147647,9.590300713,20.0211507,29.56871527,9.547564564,-5.536907486,3,0.651283806,RINSE
13:46.8,805.043928,38.8,18.49490029,19.2580255,26.68904871,1.079222014,9.371496478,18.49490029,20.0211507,1.526250409,-0.750424975,3,0.755985264,RINSE
13:47.8,806.053231,41,18.52030075,18.50760052,21.65126675,0.017960833,5.32631413,18.49490029,18.52030075,0.025400458,3.314530892,4,0.511462659,RINSE
13:47.8,806.058429,41,25.12396208,21.82213142,20.54007846,4.669493705,3.138127402,18.52030075,25.12396208,6.603661327,11.29019287,5,0.322737884,RINSE
13:52.5,810.795305,41.8,41.1006865,33.11232429,25.80996241,11.29725018,10.66030238,25.12396208,41.1006865,15.97672442,21.247254,2,0.875855027,RINSE
14:00.0,818.264772,41.7,67.61847009,54.35957829,38.09085485,18.7509046,21.84861585,41.1006865,67.61847009,26.51778359,29.97319385,1,1.288975221,RINSE
14:01.8,820.051454,54.6,101.0470742,84.33277215,58.72254822,23.63759266,33.21594962,67.61847009,101.0470742,33.42860412,33.95127493,1,1.292912401,RINSE
14:01.8,820.058262,54.6,135.5210199,118.2840471,86.32181268,24.3767608,40.95591369,101.0470742,135.5210199,34.47394573,35.98131742,1,1.093817766,RINSE
14:02.5,820.792992,54.6,173.0097091,154.2653645,119.2990683,26.50850629,45.28430252,135.5210199,173.0097091,37.48868911,38.12406015,1,0.883420462,RINSE
14:02.8,821.039078,185.4,211.7691402,192.3894246,155.3367359,27.40705663,47.73880394,173.0097091,211.7691402,38.75943119,37.25550834,1,0.712787382,RINSE
14:03.8,822.054053,298.6,247.5207257,229.644933,191.9551487,25.28018853,48.38687213,211.7691402,247.5207257,35.75158549,35.21444917,1,0.583468096,RINSE
14:03.8,822.061204,298.6,282.1980386,264.8593822,228.6244034,24.52056307,46.91943274,247.5207257,282.1980386,34.67731285,32.54733573,1,0.477588251,SPIN
14:04.8,823.039017,389.9,312.6153972,297.4067179,263.5258254,21.50832054,43.56357529,282.1980386,312.6153972,30.41735861,26.68439032,1,0.382680735,SPIN
14:05.8,824.051068,432.1,335.5668192,324.0911082,294.4752452,16.22910616,38.17957251,312.6153972,335.5668192,22.95142203,18.92796666,1,0.298993191,SPIN
14:05.8,824.056547,432.1,350.4713305,343.0190749,320.2128964,10.539081,29.74428343,335.5668192,350.4713305,14.90451128,11.43442301,2,0.213212186,SPIN
14:06.8,825.045002,387.8,358.4356653,354.4534979,339.272303,5.631635109,20.14095254,350.4713305,358.4356653,7.96433475,3.671363191,2,0.135054549,SPIN
14:07.8,826.052434,339.7,357.8140569,358.1248611,350.571968,0.439543493,10.63720207,357.8140569,358.4356653,0.621608369,-5.435779667,3,0.065232957,SPIN
14:07.8,826.05839,339.7,347.5641059,352.6890814,353.5712896,7.247809834,5.396271147,347.5641059,357.8140569,10.24995096,-15.22054593,5,0.030747857,SPIN
14:08.8,827.041269,301.1,327.372965,337.4685355,347.7966983,14.27729265,14.499633,327.372965,347.5641059,20.1911409,-25.62871854,1,0.089312809,SPIN
14:09.8,828.050294,262.8,296.3066688,311.8398169,332.2644492,21.96718869,27.10320113,296.3066688,327.372965,31.06629618,-30.99040536,1,0.185115765,SPIN
14:09.8,828.060916,262.8,265.3921543,280.8494116,309.1589735,21.85986287,35.99731416,265.3921543,296.3066688,30.91451455,-28.97625041,1,0.265791901,SPIN
14:10.8,829.037562,212.5,238.354168,251.8731612,281.856489,19.11874344,38.48845513,238.354168,265.3921543,27.03798627,-28.30691402,1,0.315830219,RINSE
14:11.8,830.078048,181.1,208.7783263,223.5662471,252.2078294,20.91327828,37.40133572,208.7783263,238.354168,29.57584178,-26.50434783,1,0.347048474,RINSE
14:11.8,830.08661,181.1,185.3454724,197.0618993,224.4675302,16.56952988,34.85374249,185.3454724,208.7783263,23.43285387,-20.50845047,1,0.356606951,RINSE
14:12.5,830.792661,181.1,167.7614253,176.5534488,200.059848,12.43379893,30.56232849,167.7614253,185.3454724,17.58404707,-15.54359268,2,0.352858123,RINSE
14:12.8,831.039169,154.4,154.258287,161.0098562,179.0358777,9.548160645,23.5617381,154.258287,167.7614253,13.50313828,-12.73067996,2,0.304520187,RINSE
14:13.8,832.051961,133.2,142.3000654,148.2791762,162.4163125,8.455739613,18.48903622,142.3000654,154.258287,11.95822164,-11.90225564,2,0.265031302,RINSE
14:13.8,832.056848,133.2,130.4537757,136.3769206,148.6933884,8.376591734,16.00121013,130.4537757,142.3000654,11.84628964,-9.652271984,2,0.250903216,RINSE
14:14.8,833.037115,121.3,122.9955214,126.7246486,137.5019124,5.273782214,13.71021483,122.9955214,130.4537757,7.458254331,-6.997352076,3,0.227362404,RINSE
14:15.8,834.053794,114.9,116.4590716,119.7272965,128.0521085,4.621967993,11.08662646,116.4590716,122.9955214,6.53644982,-6.627459954,3,0.20180061,RINSE
14:15.8,834.058834,114.9,109.7406015,113.0998365,119.9122426,4.750675759,8.869746367,109.7406015,116.4590716,6.718470088,-5.270496894,3,0.172736108,RINSE
14:16.8,835.038379,104.3,105.9180778,107.8293397,113.7783181,2.70293243,7.532812866,105.9180778,109.7406015,3.822523701,-4.546665577,4,0.150094005,RINSE
14:17.8,836.037309,100.1,100.6472703,103.2826741,108.1912553,3.727023693,6.654229351,100.6472703,105.9180778,5.270807453,-5.946224256,4,0.146146757,RINSE
14:18.8,837.036494,97,94.02562929,97.33644982,102.5828947,4.682207296,6.814925921,94.02562929,100.6472703,6.621641059,-6.255475646,4,0.153192909,RINSE
14:19.8,838.05086,91.2,88.13631906,91.08097417,97.18182413,4.164371202,7.748422928,88.13631906,94.02562929,5.889310232,-4.823112128,4,0.182974118,RINSE
14:19.8,838.055782,91.2,84.37940503,86.25786205,91.79715593,2.656539383,7.111384622,84.37940503,88.13631906,3.756914024,-2.193053285,4,0.17721535,RINSE
14:21.8,840.036778,85,83.75021249,84.06480876,87.57289147,0.444906316,4.717573749,83.75021249,84.37940503,0.629192547,-1.541140896,5,0.117335588,RINSE
14:22.5,840.807328,85,81.29712324,82.52366787,84.39076496,1.73459604,2.829029934,81.29712324,83.75021249,2.453089245,-2.58061458,5,0.081041992,RINSE
14:22.8,841.038714,71.5,78.58898333,79.94305329,82.00393102,1.914944098,2.636526802,78.58898333,81.29712324,2.708139915,-3.010918601,5,0.070611513,RINSE
14:23.8,842.049548,65.1,75.27528604,76.93213468,79.72790127,2.343137822,3.640712457,75.27528604,78.58898333,3.313697287,-3.697352076,5,0.106298124,RINSE
14:23.8,842.054472,65.1,71.19427918,73.23478261,76.58891795,2.885707628,4.358715976,71.19427918,75.27528604,4.081006865,-4.275400458,5,0.131909997,RINSE
14:25.8,844.055787,59.9,66.72448513,68.95938215,72.94575842,3.160621683,5.133050011,66.72448513,71.19427918,4.46979405,-5.363468454,5,0.162648224,RINSE
14:25.8,844.067668,59.9,60.46734227,63.5959137,68.41534815,4.424468145,6.345891605,60.46734227,66.72448513,6.257142857,-6.019271004,5,0.216441836,RINSE
14:26.8,845.038323,66.7,54.68594312,57.57664269,63.26801242,4.088066544,7.217307324,54.68594312,60.46734227,5.78139915,-5.468404707,4,0.260927049,RINSE
14:27.8,846.052027,78.5,49.53053285,52.10823799,57.85207584,3.645425558,7.41241614,49.53053285,54.68594312,5.155410265,-6.27211507,4,0.297205446,RINSE
14:27.8,846.058485,78.5,42.14171298,45.83612292,51.7063828,5.224684639,7.785658232,42.14171298,49.53053285,7.388819876,-6.164727035,4,0.354417152,RINSE
14:28.8,847.041073,23.6,37.20107878,39.67139588,45.88981693,3.493555942,7.749604338,37.20107878,42.14171298,4.940634194,-7.798823145,4,0.381018385,RINSE
14:29.8,848.038799,23.7,26.54406669,31.87257274,38.85434783,7.53564552,9.644757066,26.54406669,37.20107878,10.6570121,-9.720774763,3,0.591606007,RINSE
14:32.6,850.820144,23.4,17.75952926,22.15179797,30.91159693,6.211605987,10.91978774,17.75952926,26.54406669,8.784537431,-5.116263485,3,0.788771379,RINSE
